quality,ts,
66799,19,22818698,
66805,19,21876771,
66811,19,20938958,
66925,19,19162656,
66919,19,20585833,
66931,19,19683854,
67039,19,15382969,
67051,19,17113177,
67045,19,18219115,
67783,19,18283906,
67795,19,18621302,
67789,19,21927552,
66583,19,19380989,
66595,19,17150105,
66589,19,19815730,
66559,19,16982188,
66571,19,15573125,
66565,19,16668698,
66445,19,15698646,
66451,19,16202604,
66439,19,17684791,
66355,19,15098750,
66349,19,15822396,
66343,19,16803750,
66205,19,17815521,
66211,19,18126250,
66091,19,17747552,
66085,19,20692812,
65971,19,19055104,
65965,19,19556823,
65245,19,16336563,
65251,19,18159323,
65107,19,18220261,
65101,19,22121927,
64957,19,16288802,
64963,19,17271875,
64861,19,17503438,
64867,19,16766979,
64843,19,14174375,
64837,19,15038959,
64717,19,17749271,
64723,19,16513438,
64627,19,18033021,
64621,19,20329584,
64615,19,14679531,
64609,19,14755052,
64705,19,18908177,
64711,19,20567917,
64807,19,15978437,
64801,19,17770834,
64813,19,17547083,
64927,19,15637135,
64933,19,20777760,
64921,19,19141198,
65017,19,17774479,
65029,19,15786250,
65023,19,16900208,
65185,19,15471927,
65191,19,16384167,
65197,19,21148541,
65911,19,16438125,
65905,19,18258698,
65917,19,19115052,
66055,19,18415260,
66049,19,20736614,
66061,19,18358177,
66157,19,18842240,
66145,19,23064219,
66151,19,29418125,
66301,19,15481562,
66289,19,18147500,
66295,19,17406563,
66409,19,18631458,
66415,19,18356719,
66535,19,18147553,
66529,19,20491042,
66649,19,19907969,
66655,19,19587813,
66769,19,18423073,
66775,19,17385573,
66889,19,15051302,
66895,19,16601406,
67015,19,15822448,
67009,19,19223750,
67753,19,15315729,
67759,19,14446562,
67873,19,18465260,
67879,19,17102291,
67969,19,20557917,
67975,19,20346823,
68071,19,18995521,
68065,19,22241459,
68167,19,17208697,
68161,19,20069167,
68257,19,19323802,
68263,19,19290730,
68329,19,16153646,
68335,19,14528073,
68401,19,16114011,
68407,19,16565885,
68521,19,17444583,
68527,19,17953542,
68497,19,15900312,
68503,19,16066562,
68593,19,15957709,
68599,19,16211823,
69319,19,18728541,
69313,19,20324115,
69289,19,15060416,
69295,19,14674532,
69415,19,17947605,
69409,19,19203177,
