quality,ts,
151591,17,16404635,
153541,17,16457240,
153551,17,17784063,
153941,17,14369427,
154341,17,13863750,
154351,17,14345260,
154741,17,18841094,
154751,17,16476250,
155621,17,15639531,
155631,17,15514270,
153951,17,17413542,
144301,17,14921354,
144311,17,15575782,
142941,17,17212344,
142951,17,17371718,
139621,17,15783021,
139631,17,17404895,
138981,17,18614948,
138991,17,16612448,
138181,17,18007865,
138191,17,16549844,
136301,17,16067448,
136311,17,15172864,
135781,17,15818594,
135791,17,16669271,
135431,17,18009792,
135421,17,20080833,
135101,17,16852761,
135111,17,18238490,
134741,17,15867916,
134751,17,15335625,
134421,17,16222187,
134431,17,14993438,
134061,17,17286198,
134071,17,16527813,
133661,17,15728281,
133671,17,14890833,
133651,17,17408542,
134051,17,16993594,
134091,17,15076250,
134101,17,20122187,
134111,17,17426042,
134451,17,17664218,
134461,17,17121094,
134471,17,16783803,
134491,17,13865364,
134501,17,16278490,
134511,17,17383698,
134811,17,15295313,
134821,17,23884947,
134831,17,23764010,
134851,17,19851562,
134861,17,17891771,
134871,17,15106927,
135171,17,21871250,
135181,17,21608334,
135211,17,15730886,
135221,17,19863177,
135231,17,17162448,
135491,17,17359895,
135501,17,21055000,
135511,17,15927188,
135531,17,16438594,
135541,17,17452083,
135851,17,17311406,
135861,17,14663958,
135871,17,14191407,
135891,17,14780833,
135901,17,19502447,
135911,17,14837500,
135931,17,15265729,
135941,17,18518646,
135971,17,16247500,
135981,17,17018229,
136021,17,19555364,
136011,17,24057968,
136371,17,16458854,
136381,17,16399479,
136411,17,17186718,
136421,17,15206614,
136451,17,15181250,
136461,17,16384167,
136491,17,19086667,
136501,17,16368229,
136531,17,16022448,
136541,17,19191823,
136571,17,15141042,
136581,17,14967657,
136611,17,15277917,
136621,17,15346407,
136651,17,16740834,
136661,17,17921041,
136691,17,16722239,
136701,17,21654583,
136731,17,15591979,
136741,17,15863958,
136771,17,15297864,
136781,17,16010938,
136821,17,15452812,
136811,17,17853593,
136851,17,15898542,
136861,17,18609323,
136891,17,20685990,
136901,17,18178021,
138251,17,17621510,
138261,17,16788333,
138291,17,17150052,
138301,17,15296198,
138331,17,15034948,
138341,17,15630781,
138371,17,17903490,
138381,17,19931042,
138411,17,15907187,
138421,17,18149635,
138491,17,14796979,
138501,17,19296042,
138531,17,22495105,
138541,17,19148386,
138581,17,15818906,
138571,17,21060885,
139091,17,16657604,
139101,17,14747969,
139131,17,15605208,
139141,17,14596979,
