quality,ts,
15,15248750,
15,15232760,
15,15562344,
15,17490625,
15,15814010,
15,14265781,
15,16103437,
15,17522656,
15,16747292,
15,15328281,
15,14087188,
15,16045990,
15,14756198,
15,16810209,
15,15303646,
15,13791250,
15,15375052,
15,14665885,
15,19762917,
15,15318385,
15,14767396,
15,16423959,
15,14770208,
15,18354219,
15,15002500,
15,16411927,
15,15695469,
15,17304740,
15,23070468,
15,15298229,
15,15900938,
15,14856719,
15,15877708,
15,20123854,
15,15438906,
15,15457812,
15,17558802,
15,18219271,
15,19702448,
15,16327448,
15,15634844,
15,15263229,
15,18514271,
15,18772917,
15,19449479,
15,16750052,
15,22818177,
15,22157343,
15,19154010,
15,19688490,
15,23121719,
15,15131927,
15,14586823,
15,16999218,
15,17569011,
15,18056979,
15,18712500,
15,16704062,
15,17898073,
15,20339219,
15,15390000,
15,13556042,
15,15097813,
15,14311770,
15,14429531,
15,17595521,
15,15761250,
15,15085260,
15,14769531,
15,14850313,
15,16691510,
15,13798177,
15,18912552,
15,14391302,
15,19475208,
15,15555520,
15,15434948,
15,15393073,
15,15214739,
15,16981511,
15,18214323,
15,16644219,
15,15576823,
15,15382135,
15,15058125,
15,19727032,
15,15695782,
15,15514844,
15,14618698,
15,16282344,
15,14893698,
15,19060885,
15,16037552,
15,16993750,
15,16396094,
15,19683125,
15,14576354,
15,15873958,
15,15487136,
15,14227083,
15,20276875,
15,18034479,
15,15491510,
15,15775885,
15,15997448,
15,16728073,
15,14705468,
15,18080052,
15,16072084,
15,14523438,
15,14515313,
15,13655730,
15,16008802,
15,16752761,
15,14236771,
15,14205989,
15,20058906,
15,14885938,
15,17097968,
15,14252500,
15,15849740,
15,14848177,
15,14382343,
15,14016042,
15,15844271,
15,13934843,
15,15189323,
15,16038750,
15,17588334,
15,19804010,
15,17313959,
15,16511458,
15,14092031,
15,14783958,
15,13786614,
15,18607448,
15,17292188,
15,18202448,
15,15972657,
15,18899375,
15,17488229,
15,14498073,
15,14419375,
15,18230156,
15,15275938,
15,15710469,
15,15709428,
15,14148385,
15,17226354,
15,18828750,
15,18938854,
15,16188854,
15,16851510,
15,14560573,
15,14510052,
15,16979531,
15,17094896,
15,15106615,
15,15648750,
15,14906563,
15,13579792,
15,22835990,
15,21110781,
15,15705625,
15,14192344,
15,18945052,
15,16768438,
15,16215521,
15,15526146,
15,15786354,
15,16242708,
15,21521980,
15,14567917,
15,19008854,
15,15255313,
15,15874375,
15,15286510,
15,16510677,
15,19046198,
15,14515052,
15,16573281,
15,16204844,
15,14986093,
15,14940416,
15,15740104,
15,16181875,
15,15420885,
15,18011666,
15,16344948,
15,15189791,
15,16932656,
15,20653021,
15,22181562,
15,16157291,
15,15143490,
15,15380365,
15,14244219,
15,15823802,
15,14541614,
15,17806042,
15,16297864,
15,16710833,
15,16338646,
15,16593125,
15,14299375,
15,16445885,
15,14559323,
15,14649479,
15,16535209,
15,16993281,
15,16563802,
15,14637291,
15,14191146,
15,16735261,
15,16619479,
15,13747448,
15,13869062,
15,16954896,
15,14638855,
15,17923229,
15,14272865,
15,17513125,
15,14433334,
15,14079791,
15,13482656,
15,14868020,
15,14989479,
15,15447604,
15,14574583,
15,15755677,
15,16412604,
15,14842083,
15,16826979,
15,14289896,
15,15260625,
15,16653020,
15,16101927,
15,16177552,
15,16268802,
15,16907552,
15,15285990,
15,17921510,
15,16316354,
15,14965782,
15,15026718,
15,16138125,
15,19673906,
15,19218021,
15,16162709,
15,16736146,
15,14750885,
15,14621510,
15,15216042,
15,18306875,
15,15971562,
15,16240312,
15,15688490,
15,13936979,
15,20440990,
15,15805312,
15,20009011,
15,16977864,
15,15438645,
15,14680468,
15,15360729,
15,20085625,
15,14384167,
15,15301719,
15,15315364,
15,16264583,
15,16820520,
15,18698177,
15,15434115,
15,14954115,
15,15066875,
15,17366250,
15,18253958,
15,16079792,
15,14985677,
15,14695521,
15,17598490,
15,18256823,
15,15455521,
15,16910573,
15,15277604,
15,18068907,
15,15340677,
15,16031094,
15,15038333,
15,21031615,
15,16300104,
15,16024063,
15,15257552,
15,16506198,
15,14894948,
15,15919792,
15,16536615,
15,15393073,
15,19771458,
15,14381927,
15,16544427,
15,14487292,
15,19036927,
15,16850990,
15,15506771,
15,14451094,
15,15030834,
15,13872708,
15,15554115,
15,15968698,
15,15290886,
15,19403594,
15,16054427,
15,20759531,
15,17358750,
15,14369011,
15,15319896,
15,15017395,
15,17336198,
15,15880104,
15,16740365,
15,17609167,
15,14480000,
15,15115781,
15,17717917,
15,15783125,
15,14772605,
15,15521510,
15,15787969,
15,15818125,
15,16688177,
15,15015052,
15,14970729,
15,16743854,
15,15238855,
15,14112917,
15,15903958,
15,14908541,
15,18480156,
15,16512552,
15,14014427,
15,14583490,
15,15134010,
15,16595104,
15,14441928,
15,15595937,
15,17073542,
15,16677500,
15,16264791,
15,15148854,
15,20696406,
15,17145104,
15,14139531,
15,16064896,
15,16732031,
15,16767135,
15,15553489,
15,15531875,
15,16553646,
15,14742865,
15,16085833,
15,19138646,
15,15139427,
15,20613281,
15,18119270,
15,15600469,
15,19194271,
15,15842344,
15,15940052,
15,17029635,
15,15634792,
15,14604947,
15,17091406,
15,17414791,
15,18642448,
15,15725469,
15,17071146,
15,15674635,
15,14485261,
15,15352709,
15,14712240,
15,17972656,
15,16607343,
15,14469688,
15,15261198,
15,16125938,
15,13894636,
15,14212396,
15,14659062,
15,14106667,
15,14150416,
15,15135625,
15,15231927,
15,14758542,
15,14678646,
15,14220625,
15,18424583,
15,17118020,
15,15212969,
15,17703334,
15,14377709,
15,15103229,
15,15860417,
15,15187968,
15,16321562,
15,16362240,
15,15972500,
15,17074792,
15,13682500,
15,19093594,
15,15083698,
15,15977084,
15,15919896,
15,16103854,
15,18886302,
15,18926511,
15,16357031,
15,14652605,
15,18887916,
15,16748958,
15,17996458,
15,17267552,
15,16736094,
15,16595886,
15,16068021,
15,16163177,
15,16881250,
15,15861146,
15,16078177,
15,20587291,
15,15240937,
15,15896511,
15,14770156,
15,17241927,
15,20612135,
15,17197344,
15,17972969,
15,15580730,
15,21578125,
15,17067240,
15,16346094,
15,15982291,
15,19209479,
15,15389375,
15,16105521,
15,19593854,
15,17823594,
15,19084219,
15,14291562,
15,14733959,
15,14900000,
15,15325781,
15,17458542,
15,15278750,
15,14585365,
15,16334844,
15,14925156,
15,16179583,
15,22461406,
15,17285521,
15,21835625,
15,20782604,
15,17811354,
15,16136511,
15,16433281,
15,14429636,
15,18333802,
15,16112239,
15,14723438,
15,15577812,
15,16063489,
15,16566667,
15,14255104,
15,16400260,
15,16569531,
15,15509375,
15,22954167,
15,16946510,
15,15431719,
15,14405521,
15,14198542,
15,18370885,
15,16871146,
15,14528177,
15,18677083,
15,19812239,
15,15341510,
15,16728489,
15,16155781,
15,15162396,
15,18150208,
15,16148021,
15,15764166,
15,15810000,
15,16563333,
15,16124635,
15,18655989,
15,15736407,
15,16945052,
15,17701979,
15,18873073,
15,17013958,
15,17412969,
15,16903802,
15,17994479,
15,15059375,
15,14097656,
15,14874167,
15,14782396,
15,15867500,
15,15209219,
15,18951615,
15,20396771,
15,19061145,
15,14454948,
15,18531979,
15,15244062,
15,16823438,
15,15029584,
15,16351458,
15,14960573,
15,14234011,
15,14375677,
15,16412500,
15,16479011,
15,14548646,
15,18313489,
15,17063803,
15,14526510,
15,19506302,
15,18311094,
15,15830886,
15,15355104,
15,13726563,
15,17953229,
15,13998333,
15,19600156,
15,18549896,
15,16068855,
15,16843698,
15,17526719,
15,16663698,
15,15763125,
15,17627135,
15,17516250,
15,16044063,
15,15177760,
15,19946875,
15,14601875,
15,14695729,
15,16264218,
15,18256354,
15,18900886,
15,17315573,
15,15564271,
15,16740261,
15,15662500,
15,15421510,
15,16886822,
15,17107240,
15,13679948,
15,19793906,
15,19126927,
15,16230625,
15,17965365,
15,17980052,
15,14862500,
15,17843021,
15,22820000,
15,17254323,
15,17026511,
15,16278125,
15,16778073,
15,14862135,
15,22492656,
15,14476927,
15,15035625,
15,14708333,
15,14774948,
15,13578750,
15,16274792,
15,15689427,
15,20058021,
15,16987760,
15,14434167,
15,17124271,
15,18951875,
15,17506042,
15,16008959,
15,14929740,
15,15732083,
15,15349792,
15,14803125,
15,14466459,
15,16153541,
15,14253958,
15,17777448,
15,14558854,
15,13833385,
15,16768385,
15,22078177,
15,16233959,
15,18010781,
15,14592188,
15,14162656,
15,14974375,
15,17151615,
15,19555989,
15,15925052,
15,15395000,
15,14465104,
15,15428542,
15,18726250,
15,14316614,
15,18162552,
15,16190938,
15,15327760,
15,14026771,
15,15127968,
15,14948125,
15,15542604,
15,15484323,
15,15245052,
15,13625313,
15,15900365,
15,15462969,
15,17275000,
15,14951302,
15,14862605,
15,14776875,
15,15514792,
15,14226562,
15,18491928,
15,16617396,
15,13880260,
15,14188125,
15,16031407,
15,14458021,
15,18091823,
15,17092761,
15,17943281,
15,19608073,
15,16937083,
15,15065990,
15,21540260,
15,21832812,
15,15399010,
15,16003385,
15,14493594,
15,16347553,
15,15716927,
15,19778385,
15,15654584,
15,15916511,
15,15103125,
15,14964427,
15,30413281,
15,16957969,
15,19217917,
15,15420834,
15,14140990,
15,15462084,
15,14857136,
15,20490781,
15,15357396,
15,14317813,
15,17820521,
15,20209792,
15,16824010,
15,15355261,
15,13473177,
15,15213385,
15,14516302,
15,20380730,
15,16352812,
15,15700469,
15,14683958,
15,14590781,
15,15580313,
15,17234792,
15,15417708,
15,15478593,
15,15077396,
15,15170521,
15,13265834,
15,17004740,
15,15375000,
15,15035000,
15,17431042,
15,15303386,
15,13352136,
15,14948698,
15,14469688,
15,15470885,
15,16009583,
15,14837032,
15,14829167,
15,16939115,
15,14913593,
15,16610885,
15,14713177,
15,15450417,
15,19618593,
15,21855417,
15,19174791,
15,20692605,
15,16115729,
15,19719167,
15,15857500,
15,15508594,
15,16497083,
15,16375208,
15,14366146,
15,17278750,
15,14721875,
15,14130104,
15,14248697,
15,16252812,
15,15624323,
15,16812813,
15,14587656,
15,15811719,
15,15758906,
15,14605364,
15,16868750,
15,13693386,
15,15615417,
15,14858437,
15,14042760,
15,15832083,
15,15204896,
15,15886718,
15,14780938,
15,15668698,
15,14761719,
15,15995937,
15,17478177,
15,18455417,
15,17602864,
15,18100312,
15,15323750,
15,13761094,
15,14926041,
15,20629271,
15,15122552,
15,17145052,
15,15273854,
15,14090989,
15,16911250,
15,16870573,
15,13894583,
15,13937760,
15,16620625,
15,19916563,
15,16306042,
15,16322240,
15,21163281,
15,14936510,
15,14434166,
15,15691563,
15,15917760,
15,19640052,
15,19364219,
15,15676719,
15,14393438,
15,15412083,
15,15615938,
15,15323750,
15,13814740,
15,14572500,
15,14550677,
15,19382240,
15,15863802,
15,15494583,
15,16363438,
15,14371875,
15,13917865,
15,22926875,
15,15751614,
15,23727396,
15,19327552,
15,16511614,
15,14477031,
15,14707761,
15,14209167,
15,16071302,
15,14383542,
15,18583125,
15,14781042,
15,17638646,
15,18628282,
15,15567760,
15,14017605,
15,15769011,
15,14462135,
15,15779271,
15,14156406,
15,16301823,
15,14610781,
15,18053177,
15,16272969,
15,14680521,
15,14406303,
15,14567136,
15,13743907,
15,14959010,
15,15517708,
15,23635417,
15,15111979,
15,15784167,
15,14327760,
15,17617500,
15,15477135,
15,16041250,
15,15559010,
15,18913594,
15,18676041,
15,15313854,
15,17369114,
15,15507604,
15,14328802,
15,15772344,
15,15312395,
15,19208594,
15,16626719,
15,18575468,
15,15983646,
15,18915000,
15,19606667,
15,15879532,
15,14797239,
15,14786406,
15,19074323,
15,17648334,
15,14687239,
15,16356354,
15,15560521,
15,15352552,
15,15030469,
15,14533229,
15,17389531,
15,14929687,
15,14897031,
15,16162813,
15,19497604,
15,14178594,
15,18003229,
15,15468646,
15,15798698,
15,14619011,
15,18331562,
15,14893645,
15,15609635,
15,18185729,
15,18523229,
15,15371041,
15,14824844,
15,18765261,
15,16735677,
15,16562448,
15,17634531,
15,15638542,
15,15988230,
15,15287448,
15,16269218,
15,14047969,
15,14591354,
15,15071979,
15,18067864,
15,14851302,
15,16097969,
15,16219114,
15,16573594,
15,15299740,
15,13972864,
15,15211771,
15,15861042,
15,15572239,
15,14736666,
15,17049740,
15,16065521,
15,15460261,
15,17411042,
15,15837084,
15,14889791,
15,15002500,
15,21387916,
15,16555833,
15,20425104,
15,18203907,
15,15141145,
15,14781094,
15,14335729,
15,17637760,
15,17360833,
15,21848438,
15,15297240,
15,15708645,
15,16494687,
15,16115468,
15,16508281,
15,16610834,
15,18436406,
15,15490156,
15,21086719,
15,14369167,
15,15326250,
15,15624896,
15,16871979,
15,14419375,
15,16062083,
15,21232708,
15,14531510,
15,15559219,
15,13719479,
15,17668073,
15,15863854,
15,17078125,
15,17966146,
15,14768698,
15,16402552,
15,18096406,
15,14028646,
15,16836302,
15,15008646,
15,16656093,
15,16753959,
15,20250573,
15,14333229,
15,15760261,
15,15183490,
15,14948959,
15,15355885,
15,16729062,
15,15560417,
15,15216198,
15,14904323,
15,15842969,
15,18438125,
15,18230468,
15,17913906,
15,16635625,
15,15548542,
15,21657031,
15,15743073,
15,20113125,
15,18104218,
15,16699948,
15,14479114,
15,14050313,
15,14033230,
15,15369844,
15,16492813,
15,14445782,
15,14145104,
15,15171458,
15,18725521,
15,14213593,
15,15231354,
15,16007396,
15,14345834,
15,14502239,
15,13356250,
15,16279844,
15,15319792,
15,15125938,
15,14107657,
15,16712708,
15,20136094,
15,19243333,
15,13964323,
15,15187292,
15,15672916,
15,14672656,
15,19844011,
15,16015938,
15,19900885,
15,16033541,
15,14307396,
15,15530833,
15,15599010,
15,15400990,
15,13448698,
15,13817448,
15,17022761,
15,15460416,
15,18465521,
15,17808750,
15,20236302,
15,16670156,
15,17216302,
15,16824948,
15,20692917,
15,15861458,
15,21259844,
15,13792656,
15,14601250,
15,13391875,
15,20595729,
15,14960521,
15,19800052,
15,16049271,
15,15509167,
15,14932708,
15,15837240,
15,14185729,
15,14518385,
15,15061615,
15,16965365,
15,14804531,
15,15714062,
15,15807865,
15,14469844,
15,14332083,
15,14856770,
15,15848802,
15,14419219,
15,16133073,
15,15163854,
15,18654375,
15,16137656,
15,15536771,
15,18015000,
15,15685989,
15,17106146,
15,17966302,
15,15732656,
15,18544427,
15,18460052,
15,14296979,
15,17412552,
15,18281927,
15,16513907,
15,13646406,
15,21016094,
15,14876250,
15,16214427,
15,18826146,
15,17012917,
15,16053802,
15,15602604,
15,19524323,
15,17957708,
15,16432187,
15,14852448,
15,14215989,
15,15167917,
15,19824167,
15,21038438,
15,18663437,
15,16524114,
15,17988281,
15,15346510,
15,14830938,
15,19255625,
15,17557396,
15,20370469,
15,14721041,
15,18103230,
15,20580104,
15,16900156,
15,15885625,
15,15927865,
15,14948593,
15,16064323,
15,16214063,
15,15011562,
15,16429948,
15,14353958,
15,15979323,
15,14425886,
15,14995625,
15,15167553,
15,18807292,
15,18615156,
15,15904479,
15,17151563,
15,15233282,
15,17430521,
15,17791146,
15,16594687,
15,14310938,
15,13360468,
15,16749219,
15,15671563,
15,14841354,
15,18128125,
15,15421354,
15,16234635,
15,15911458,
15,17147136,
15,14730729,
15,16397760,
15,14821146,
15,15223698,
15,20016094,
15,15112031,
15,15253177,
15,19636771,
15,16091511,
15,14583803,
15,16934114,
15,17548698,
15,14254323,
15,15762604,
15,14264531,
15,17701458,
15,19358438,
15,16469687,
15,17733333,
15,18722968,
15,17217864,
15,15717136,
15,14758698,
15,14177812,
15,15280261,
15,14889792,
15,18824479,
15,17871042,
15,14746094,
15,20101875,
15,15338230,
15,18387864,
15,16711563,
15,18502864,
15,18207395,
15,14951145,
15,15334740,
15,19439010,
15,14661354,
15,14818906,
15,15581771,
15,16437500,
15,20326041,
15,16321354,
15,15910260,
15,19690521,
15,16110312,
15,14390990,
15,14186875,
15,15313958,
15,19500990,
15,14475782,
15,14093594,
15,15830000,
15,14202552,
15,14392031,
15,16144948,
15,16340938,
15,16206302,
15,17589791,
15,16035781,
15,15925781,
15,20857761,
15,18447917,
15,16996198,
15,15612188,
15,15422656,
15,16999896,
15,15715365,
15,18585938,
15,14252396,
15,17030208,
15,16165000,
15,17269739,
15,22738854,
15,15470261,
15,16267708,
15,13851146,
15,15013386,
15,15128386,
15,14700156,
15,13620417,
15,17481927,
15,16269115,
15,15678958,
15,14494791,
15,14048229,
15,13946563,
15,15588646,
15,17316875,
15,15207657,
15,15259531,
15,14574740,
15,17464948,
15,16323854,
15,15837343,
15,15902291,
15,19075365,
15,14928125,
15,15450312,
15,15732657,
15,14094531,
15,16358750,
15,16334480,
15,16881771,
15,16193230,
15,16208021,
15,15576771,
15,14453958,
15,15074636,
15,14622552,
15,14344063,
15,14006823,
15,17919583,
15,16500677,
15,15283542,
15,16034479,
15,13658541,
15,15930833,
15,16057396,
15,18832969,
15,20562708,
15,15508906,
15,13972136,
15,16736927,
15,14381042,
15,16456198,
15,14691302,
15,14602500,
15,15160781,
15,16050729,
15,14670208,
15,14802604,
15,14433750,
15,18533438,
15,16010469,
15,18453750,
15,15943282,
15,18182864,
15,16512292,
15,15223021,
15,15406197,
15,18241562,
15,15970000,
15,16546406,
15,17035729,
15,19293489,
15,16261667,
15,16070625,
15,15619636,
15,17075573,
15,15489687,
15,17038282,
15,15844479,
15,15181302,
15,15508229,
15,14864740,
15,15451250,
15,16625782,
15,17917864,
15,19468333,
15,16210157,
15,16902917,
15,17082344,
15,18859063,
15,18236719,
15,18290572,
15,14671042,
15,19426511,
15,15523802,
15,14356562,
15,18603802,
15,17898021,
15,15117031,
15,14382708,
15,16503646,
15,15887604,
15,16498437,
15,18267604,
15,15332344,
15,15177188,
15,17066510,
15,15740781,
15,14868542,
15,15080937,
15,16735417,
15,21430937,
15,18825938,
15,14854479,
15,16045521,
15,17250208,
15,14404063,
15,14732656,
15,17650781,
15,15000365,
15,15769687,
15,22017709,
15,16404739,
15,22533177,
15,17370416,
15,15845625,
15,13499896,
15,16573385,
15,16509270,
15,16199843,
15,15870364,
15,13258334,
15,16380364,
15,17306562,
15,16866145,
15,15558333,
15,18838855,
15,19281563,
15,15269636,
15,17146875,
15,17737604,
15,14813438,
15,15939323,
15,15520052,
15,15510365,
15,14609584,
15,14001979,
15,15796406,
15,15341406,
15,17443906,
15,13652656,
15,14055782,
15,17794739,
15,14029271,
15,17104687,
15,19269167,
15,17900989,
15,16125833,
15,13591771,
15,14934896,
15,19117448,
15,18827813,
15,14098854,
15,14756093,
15,15343281,
15,16104115,
15,19549583,
15,16048698,
15,14332656,
15,16631927,
15,14665572,
15,18267968,
15,20984271,
15,21030730,
15,19412969,
15,20458281,
15,14485937,
15,15276094,
15,15585261,
15,16206771,
15,14218959,
15,16378229,
15,19751198,
15,16899948,
15,27861302,
15,14552291,
15,17195468,
15,19714688,
15,18218698,
15,17983177,
15,17749740,
15,17962500,
15,17486250,
15,15674532,
15,15345052,
15,20052864,
15,17091875,
15,15300104,
15,20779427,
15,14746667,
15,15013802,
15,15635000,
15,14765261,
15,20821511,
15,17690886,
15,18492708,
15,17451094,
15,17529636,
15,17665156,
15,15664114,
15,14332917,
15,17560468,
15,15475677,
15,18860781,
15,16742917,
15,16000313,
15,14188334,
15,14074688,
15,13691198,
15,17045625,
15,17304531,
15,19731094,
15,15021094,
15,16228906,
15,15814636,
15,20409948,
15,18895312,
15,17384167,
15,17307760,
15,17922760,
15,15965261,
15,21069844,
15,25937813,
15,16239323,
15,17727917,
15,15800000,
15,14333959,
15,16797084,
15,15328021,
15,16636511,
15,15128698,
15,17006302,
15,15228073,
15,14650468,
15,16560052,
15,14916823,
15,16578021,
15,17279271,
15,16885625,
15,18029583,
15,18871771,
15,17217344,
15,21894843,
15,15148802,
15,15380417,
15,15542812,
15,15271198,
15,18300677,
15,19024844,
15,15652865,
15,15451562,
15,17717761,
15,15036354,
15,18261197,
15,16525000,
15,14444427,
15,13926354,
15,15487032,
15,18052135,
15,15240469,
15,14626980,
15,18659479,
15,15044583,
15,22034636,
15,16241406,
15,14690000,
15,17556667,
15,15778073,
15,18977188,
15,17054322,
15,17135416,
15,17405416,
15,16753230,
15,17244115,
15,15505521,
15,14723542,
15,15389583,
15,16637813,
15,16116666,
15,19612448,
15,17522500,
15,15234375,
15,16224740,
15,18087291,
15,16645730,
15,16553802,
15,19051614,
15,19804375,
15,15415729,
15,16013959,
15,18046146,
15,17682500,
15,16941823,
15,17946979,
15,15570260,
15,16098229,
15,16441510,
15,16225989,
15,16476250,
15,14445469,
15,16984635,
15,13511980,
15,14505261,
15,17379532,
15,16419792,
15,20443646,
15,14585520,
15,18532708,
15,15366615,
15,14340209,
15,20604635,
15,18747396,
15,20272656,
15,15321250,
15,15349323,
15,14390156,
15,14869636,
15,16297865,
15,14021354,
15,16702344,
15,19129844,
15,15598125,
15,14345469,
15,14326250,
15,16625885,
15,14053802,
15,13170417,
15,19750104,
15,19096146,
15,15936146,
15,16590521,
15,14529011,
15,16906979,
15,14802396,
15,18502448,
15,16046302,
15,14542448,
15,15144010,
15,14530156,
15,22074270,
15,17680261,
15,21422084,
15,15106614,
15,16582292,
15,15446511,
15,15030209,
15,14389010,
15,17056719,
15,20307552,
15,15578489,
15,23460782,
15,20289947,
15,19705886,
15,15019531,
15,14789792,
15,18016302,
15,17224896,
15,23226823,
15,15325885,
15,15322709,
15,15856406,
15,15987239,
15,17557135,
15,18815417,
15,17013020,
15,13567500,
15,14561822,
15,16446667,
15,15209010,
15,16357187,
15,19777135,
15,14917239,
15,15383490,
15,16281094,
15,16028281,
15,16720000,
15,15908750,
15,19291771,
15,15233438,
15,15529010,
15,15389219,
15,16968437,
15,18928750,
15,15710833,
15,16236302,
15,18187552,
15,16235625,
15,17599219,
15,21302135,
15,15404687,
15,14924271,
15,19290105,
15,19625312,
15,14097500,
15,15238697,
15,15038438,
15,14140521,
15,14600417,
15,17583334,
15,19859271,
15,19709010,
15,14309375,
15,15888594,
15,14425781,
15,17725573,
15,15025052,
15,14355104,
15,15387240,
15,14921198,
15,15473073,
15,15046719,
15,13509791,
15,18402813,
15,18276406,
15,14385313,
15,16196823,
15,18293542,
15,15620625,
15,16176250,
15,14557865,
15,19213386,
15,14379792,
15,16328698,
15,15705313,
15,21863958,
15,15062032,
15,16289583,
15,14283750,
15,15198385,
15,15088907,
15,15769271,
15,15420469,
15,16483021,
15,14787188,
15,15960781,
15,17324531,
15,15757604,
15,14734427,
15,14892031,
15,15063230,
15,15797604,
15,14384739,
15,14401302,
15,18608906,
15,17251875,
15,18262292,
15,18633645,
15,16242917,
15,13843541,
15,15706719,
15,17364427,
15,16846354,
15,15514792,
15,15655677,
15,14988646,
15,17779219,
15,17688594,
15,16411979,
15,14969531,
15,14068959,
15,15869896,
15,14633750,
15,16006042,
15,15550781,
15,15756458,
15,15448021,
15,19447084,
15,16034375,
15,17164010,
15,15363906,
15,17317187,
15,15333333,
15,16006667,
15,13610260,
15,14840729,
15,15840781,
15,14610104,
15,13739740,
15,16257500,
15,14634635,
15,18065208,
15,14710208,
15,15385781,
15,15202344,
15,13437136,
15,16699792,
15,15057031,
15,17328750,
15,15663750,
15,18731093,
15,14428959,
15,14489791,
15,16440365,
15,15395677,
15,16258073,
15,16377344,
15,16494479,
15,20867969,
15,16678229,
15,14220520,
15,15622500,
15,16116355,
15,15016198,
15,15045000,
15,15246250,
15,17663489,
15,18780677,
15,15983906,
15,15747500,
15,20752239,
15,19199636,
15,15858854,
15,19641302,
15,17319167,
15,14669219,
15,18538698,
15,16240208,
15,14323282,
15,14003490,
15,18432031,
15,16374219,
15,17965156,
15,21956719,
15,14546302,
15,16444062,
15,17114636,
15,15686667,
15,15107761,
15,15287917,
15,18035573,
15,20284063,
15,16876198,
15,17387656,
15,14731667,
15,16451406,
15,23154479,
15,19684062,
15,15807604,
15,16226771,
15,15957761,
15,15137708,
15,19006563,
15,18970469,
15,14757344,
15,17781250,
15,16568177,
15,18673542,
15,17878021,
15,15572344,
15,15464167,
15,14672187,
15,16224166,
15,14629688,
15,14973906,
15,13775156,
15,20155625,
15,14919115,
15,15486302,
15,14798073,
15,17144948,
15,17167916,
15,16861771,
15,19784532,
15,15543542,
15,15021458,
15,14945886,
15,17585261,
15,15146250,
15,19787760,
15,15014740,
15,19624740,
15,16536459,
15,17179167,
15,13969375,
15,17639479,
15,15908906,
15,18123698,
15,17425208,
15,15646927,
15,20132812,
15,14565625,
15,14803906,
15,17543438,
15,21686303,
15,14986718,
15,16601979,
15,15405000,
15,21234218,
15,16217344,
15,17362291,
15,17784323,
15,15171719,
15,14696771,
15,15459948,
15,21719480,
15,16116406,
15,13989792,
15,15330312,
15,15500104,
15,17771354,
15,15529322,
15,14593594,
15,16373385,
15,14200573,
15,17190782,
15,15497448,
15,16384323,
15,19877292,
15,14926614,
15,14497448,
15,18174375,
15,22045260,
15,17893438,
15,15288177,
15,20019271,
15,17942864,
15,14446198,
15,14157708,
15,19776406,
15,18692084,
15,16746146,
15,14705834,
15,14500156,
15,16115938,
15,14049791,
15,16403490,
15,14166875,
15,20247656,
15,20437500,
15,21492604,
15,18768437,
15,14854271,
15,16741875,
15,15723802,
15,15906875,
15,14480208,
15,22046771,
15,15265573,
15,22334740,
15,21323333,
15,16752969,
15,15520261,
15,16201302,
15,14102813,
15,15596875,
15,16216146,
15,14489896,
15,19688802,
15,19626406,
15,15495104,
15,20947656,
15,17403073,
15,18225313,
15,22941302,
15,18523750,
15,14432968,
15,15240052,
15,16860000,
15,15965729,
15,14146562,
15,16808698,
15,14695885,
15,14808021,
15,14230261,
15,15639270,
15,15249063,
15,16100209,
15,18209792,
15,16566094,
15,15034740,
15,16074480,
15,19338073,
15,18178802,
15,16764479,
15,14986823,
15,14214167,
15,14448802,
15,18677604,
15,15945677,
15,13864791,
15,15271042,
15,17958854,
15,21683177,
15,16442239,
15,17375312,
15,16066562,
15,17477761,
15,17077396,
15,13458958,
15,17914896,
15,13977188,
15,13274114,
15,16572708,
15,15528333,
15,14477135,
15,17525469,
15,15231771,
15,17089270,
15,14483385,
15,14589896,
15,18251823,
15,15875364,
15,15790781,
15,18201719,
15,16390677,
15,16713437,
15,14264531,
15,15120156,
15,15748282,
15,17858437,
15,17441459,
15,16047864,
15,17283541,
15,17114271,
15,15051614,
15,15133229,
15,22769635,
15,17384635,
15,14205937,
15,19177552,
15,20269427,
15,19553334,
15,15375729,
15,16573229,
15,21095781,
15,15628386,
15,14254427,
15,21137135,
15,16584323,
15,15610572,
15,15006562,
15,15759427,
15,14293489,
15,17057916,
15,15631459,
15,15476980,
15,14816250,
15,16380990,
15,15940573,
15,16847240,
15,14302916,
15,20699791,
15,14292708,
15,16624427,
15,15526459,
15,16936563,
15,14371667,
15,15464375,
15,14396250,
15,15251927,
15,14527240,
15,17079792,
15,17395521,
15,15830938,
15,19982292,
15,15184792,
15,20274740,
15,20821458,
15,17135781,
15,14362344,
15,13467031,
15,23010521,
15,15973750,
15,16601719,
15,15121875,
15,17258437,
15,15577136,
15,15943958,
15,14591250,
15,15643073,
15,15463021,
15,16476042,
15,15549219,
15,19500781,
15,19260312,
15,19870573,
15,15201250,
15,14683489,
15,15798490,
15,22339270,
15,14779584,
15,17567031,
15,16606719,
15,15242604,
15,17130834,
15,14365782,
15,16099323,
15,14000937,
15,15119896,
15,15559948,
15,15245573,
15,18056770,
15,15776719,
15,13830677,
15,14587031,
15,15507865,
15,14929739,
15,15976458,
15,14751563,
15,15964739,
15,15263542,
15,21050156,
15,15736354,
15,19746510,
15,16660052,
15,13999896,
15,16695573,
15,17000313,
15,15820834,
15,21672396,
15,19422396,
15,16515313,
15,16802448,
15,15574583,
15,14774532,
15,15624428,
15,15020833,
15,18697292,
15,17223698,
15,14844843,
15,15039948,
15,18784531,
15,21510990,
