quality,ts,
65192,23,16237188,
65198,23,16102552,
65912,23,16013281,
65906,23,18679375,
65918,23,17343282,
66056,23,18703438,
66050,23,21965677,
66062,23,20214791,
66146,23,15398542,
66152,23,16771667,
66158,23,16354636,
66290,23,15329115,
66296,23,15566042,
66302,23,15565104,
66410,23,14689896,
66416,23,13565938,
66530,23,16274375,
66536,23,15530417,
66650,23,15824115,
66656,23,16059844,
66776,23,16745469,
66770,23,18469271,
66896,23,14445833,
66890,23,15786562,
67016,23,15588593,
67010,23,17091510,
67760,23,14984688,
67754,23,17370990,
67874,23,16461458,
67880,23,18283906,
67970,23,15571927,
67976,23,14228073,
68066,23,13983594,
68072,23,14879166,
68168,23,15226875,
68162,23,15875313,
68258,23,14489583,
68264,23,14375156,
68330,23,15743646,
68336,23,14320000,
68408,23,14602812,
68402,23,16176406,
68522,23,17652708,
68528,23,17000729,
68498,23,17301980,
68504,23,16641198,
68594,23,16433177,
68600,23,16376615,
69314,23,13612656,
69320,23,13789011,
69290,23,14156146,
69296,23,15174895,
69410,23,15681250,
69416,23,14777969,
69506,23,16925989,
69512,23,16717136,
69482,23,15202500,
69488,23,16048803,
69602,23,16203021,
69608,23,15992500,
69698,23,15884427,
69704,23,15562708,
69674,23,16265937,
69680,23,16074636,
69776,23,14678229,
69770,23,16646823,
69890,23,16974479,
69896,23,18057605,
69866,23,17428854,
69872,23,15245261,
69962,23,17144063,
69968,23,15505052,
70058,23,14445573,
70064,23,15987084,
70154,23,16758438,
70160,23,16847552,
70130,23,15866823,
70136,23,17077605,
70922,23,16530781,
70928,23,15624791,
71024,23,15295625,
71018,23,17120573,
70994,23,16098177,
71000,23,20894323,
71090,23,17136979,
71096,23,15151407,
71161,19,15631197,
71167,19,16352136,
71257,19,18269583,
71263,19,20548229,
71233,19,16664947,
71239,19,17838438,
71329,19,16944740,
71335,19,16907240,
71426,23,17577813,
71432,23,16987136,
71504,23,15709219,
71498,23,16709114,
71516,23,18977969,
71503,19,19523698,
71510,23,20658593,
71509,19,19094687,
71515,19,22652604,
71497,19,17851511,
71581,19,16647917,
71587,19,17426146,
71653,19,15915052,
71659,19,13941771,
71683,19,16189791,
71677,19,17800364,
73003,19,14507083,
72997,19,15197344,
73069,19,14153646,
73075,19,14333073,
73141,19,14569427,
73147,19,14673593,
73219,19,16308490,
73213,19,18457865,
73285,19,16254271,
73291,19,17127344,
73357,19,16564063,
73363,19,17200990,
73429,19,16781875,
73435,19,17581354,
73459,19,14298750,
73453,19,22641094,
73525,19,17822448,
73531,19,18593333,
73603,19,15360261,
73597,19,16829323,
73675,19,17756979,
73669,19,19417708,
74077,19,18284270,
74083,19,17813593,
74149,19,15487761,
74155,19,15783542,
74221,19,18933855,
74227,19,20885365,
74299,19,16693593,
74293,19,19916979,
74365,19,16206719,
74371,19,16825000,
74437,19,18273750,
74443,19,16720260,
74509,19,15792292,
74515,19,14850260,
74581,19,16625937,
74587,19,16454323,
74653,19,14258593,
74659,19,13860989,
74731,19,14487813,
74725,19,14763490,
75163,19,14490625,
75157,19,15429739,
75229,19,16628073,
75235,19,18128854,
75301,19,19100156,
75307,19,19308281,
75403,19,16336354,
75397,19,17698489,
75469,19,16726250,
75475,19,15317344,
75541,19,15620990,
75547,19,14666823,
75613,19,15920156,
75619,19,14493542,
75685,19,14459063,
75691,19,14979532,
75787,19,16512969,
75781,19,18362344,
75859,19,17265156,
75853,19,19508854,
75883,19,14633802,
75877,19,15745520,
76357,19,14743230,
76363,19,18540417,
76429,19,17240990,
76435,19,21222709,
76507,19,16491407,
76501,19,17725104,
76573,19,14305573,
76579,19,14564063,
76651,19,15076354,
76645,19,17558750,
76717,19,14013854,
76723,19,14721562,
76789,19,14158802,
76795,19,15015886,
76861,19,14168750,
76867,19,14530104,
76963,19,13717447,
76957,19,14117916,
77035,19,15014584,
77029,19,15662240,
77725,19,16494739,
77731,19,18181667,
77797,19,14625625,
77803,19,15263281,
77869,19,17004114,
77875,19,17547864,
77947,19,16603333,
77941,19,18084114,
78013,19,16476042,
78019,19,15138750,
78181,19,17180677,
78187,19,16754011,
78373,19,16308854,
78379,19,17821823,
78565,19,15950052,
78571,19,15659167,
78757,19,17214896,
78763,19,17711250,
78979,19,18107447,
78973,19,19005781,
79771,19,17655677,
79765,19,19765573,
80011,19,16775989,
80005,19,19332604,
80203,19,16225677,
80197,19,18330937,
80437,19,15651146,
80443,19,14474219,
80659,19,17895937,
80653,19,19810313,
80677,19,15619740,
80683,19,14714583,
80869,19,17191250,
80875,19,18615833,
81085,19,16433281,
81091,19,16111198,
81283,19,15461407,
81277,19,16887500,
81493,19,17437656,
81499,19,17423334,
81811,19,14590468,
81805,19,16265104,
82933,19,16324844,
82939,19,16527396,
83413,19,17303906,
83419,19,18046198,
83797,19,17051354,
83803,19,16198594,
85789,19,16535990,
85795,19,20891094,
86605,19,16540417,
86611,19,16929895,
87109,19,15404218,
87115,19,15149531,
87181,19,16886875,
87187,19,21122708,
87283,19,16337396,
87277,19,17540625,
87349,19,15712709,
87355,19,16384792,
88357,19,17136510,
88363,19,16703854,
89101,19,16012657,
89107,19,18409843,
89893,19,15005886,
89899,19,13802136,
90949,19,17124896,
90955,19,16389011,
92125,19,15799427,
92131,19,16927916,
92365,19,16468125,
92371,19,16043907,
92605,19,15316042,
92611,19,15292188,
92845,19,17598021,
92851,19,17699948,
93373,19,15915416,
93379,19,14400208,
86581,19,16566302,
86587,19,17527083,
85765,19,16028072,
85771,19,15284948,
83773,19,17500938,
83779,19,18460573,
83389,19,16760416,
83395,19,17842500,
82915,19,16225834,
82909,19,21941875,
81781,19,16532969,
81787,19,17927031,
81469,19,16516875,
81475,19,15751719,
81253,19,17082292,
81259,19,20482813,
81061,19,15597500,
81067,19,20956250,
80845,19,16707812,
80851,19,16094063,
80191,19,16038906,
80431,19,17877396,
80455,19,16503229,
80461,19,17041563,
80467,19,23723959,
80671,19,16698490,
80695,19,17170260,
80707,19,16220156,
80701,19,17353333,
80887,19,16081511,
80893,19,27620677,
80899,19,28324427,
80911,19,20329636,
80917,19,15337969,
80923,19,14432447,
81103,19,19802812,
81115,19,17029948,
81109,19,19477136,
81133,19,17746771,
81127,19,23851198,
81139,19,15689114,
81295,19,17039480,
81307,19,19162396,
81301,19,20303490,
81319,19,18856146,
81325,19,18310834,
